game_id,season_id,team,jersey,name,position,role
1004317,18263,Örebro HK,11,"Kossila, Kalle",,skater
1004317,18263,Örebro HK,89,"Karlkvist, Patrik",,skater
1004317,18263,Örebro HK,28,"Arnesson, Linus",,skater
1004317,18263,Örebro HK,55,"Quenneville, David",,skater
1004317,18263,Örebro HK,1,"Enroth, Jhonas",,skater
1004317,18263,Örebro HK,31,"Arntzen, Jonas",,skater
1004317,18263,Örebro HK,44,"Fernström, Melvin",RW,skater
1004318,18263,Linköping HC,31,"Myrenberg, Jesper",,skater
1004318,18263,Linköping HC,30,"Massot, Noel",,skater
1004318,18263,Linköping HC,36,"Ignatjew, Waltteri",,skater
1004318,18263,Linköping HC,26,"Martin, Max",,skater
1004318,18263,Linköping HC,81,"Lennström, Theodor",,skater
1004318,18263,Linköping HC,23,"Kovacs, Robin",,skater
1004318,18263,Linköping HC,61,"Ljungh, Markus",,skater
1004318,18263,Linköping HC,21,"Ehn, Christoffer",,skater
1004318,18263,Linköping HC,17,"Öhrqvist, Felix",,skater
1004318,18263,Linköping HC,40,"Bernhardt, David",,skater
1004318,18263,Linköping HC,13,"Vrana, Jakub",,skater
1004318,18263,Linköping HC,73,"Shore, Nicholas",,skater
1004318,18263,Linköping HC,70,"Karlström, Fredrik",,skater
1004318,18263,Linköping HC,8,"Myrenberg, Jonathan",,skater
1004318,18263,Linköping HC,9,"Norén, Erik",,skater
1004318,18263,Linköping HC,38,"Södergran, Johan",,skater
1004318,18263,Linköping HC,71,"Bakke Olsen, Eskild",,skater
1004318,18263,Linköping HC,39,"Rattie, Ty",,skater
1004318,18263,Linköping HC,6,"Hasselhuhn, Wilhelm",,skater
1004318,18263,Linköping HC,92,"Nybeck, Zion",,skater
1004318,18263,Linköping HC,93,"Johansson, Oliver",,skater
1004318,18263,Linköping HC,53,"Hofbauer, Adam",,skater
1004318,18263,Linköping HC,4,"Lawner, Oscar",LW,skater
1004318,18263,Timrå IK,91,"Pääjärvi, Magnus",,skater
1004318,18263,Timrå IK,19,"Westfält, Marcus",,skater
1004318,18263,Timrå IK,72,"Walli Walterholm, Erik",,skater
1004318,18263,Timrå IK,34,"Freij, Alfons",,skater
1004318,18263,Timrå IK,10,"Lilja, David",,skater
1004318,18263,Timrå IK,12,"Eriksson, Linus",,skater
1004318,18263,Timrå IK,26,"Heikkinen, Anton",,skater
1004318,18263,Timrå IK,9,"Strömberg, Didrik",,skater
1004318,18263,Timrå IK,16,"Pilö, Lukas",,skater
1004318,18263,Timrå IK,54,"Dahlén, Jonathan",,skater
1004318,18263,Timrå IK,14,"Pettersson, Emil",,skater
1004318,18263,Timrå IK,94,"Hartmann, Sebastian",,skater
1004318,18263,Timrå IK,25,"Nässén, Linus",,skater
1004318,18263,Timrå IK,28,"Forsmark, Simon",,skater
1004318,18263,Timrå IK,18,"Genborg, Eddie",,skater
1004318,18263,Timrå IK,51,"Lander, Anton",,skater
1004318,18263,Timrå IK,57,"Wedin, Anton",,skater
1004318,18263,Timrå IK,7,"Hardegård, Marcus",,skater
1004318,18263,Timrå IK,38,"Sundin, Albin",,skater
1004318,18263,Timrå IK,31,"Juel, Tim",,skater
1004318,18263,Timrå IK,30,"Johansson, Jacob",,skater
1004318,18263,Timrå IK,23,"Boyce-Rotevall, Jeremy",CE,skater
1004319,18263,Skellefteå AIK,38,"Mann, Strauss",,skater
1004319,18263,Skellefteå AIK,31,"Lampinen, Jani",,skater
1004319,18263,Skellefteå AIK,7,"Haara, Frans",,skater
1004319,18263,Skellefteå AIK,52,"Lundberg, Arvid",,skater
1004319,18263,Skellefteå AIK,14,"Johnson, Andreas",,skater
1004319,18263,Skellefteå AIK,22,"Johnson, Jonathan",,skater
1004319,18263,Skellefteå AIK,8,"Okuliar, Oliver",,skater
1004319,18263,Skellefteå AIK,64,"Pudas, Jonathan",,skater
1004319,18263,Skellefteå AIK,3,"Grahn, Viktor",,skater
1004319,18263,Skellefteå AIK,29,"Aagaard, Mikkel",,skater
1004319,18263,Skellefteå AIK,24,"Lindberg, Oscar",,skater
1004319,18263,Skellefteå AIK,96,"Hugg, Rickard",,skater
1004319,18263,Skellefteå AIK,57,"Djuse, Emil",,skater
1004319,18263,Skellefteå AIK,25,"Johansson, Pontus",,skater
1004319,18263,Skellefteå AIK,71,"Davidsson, Jonathan",,skater
1004319,18263,Skellefteå AIK,17,"Lindholm, Pär",,skater
1004319,18263,Skellefteå AIK,15,"Bryggman, Lars",,skater
1004319,18263,Skellefteå AIK,4,"Bergqvist, Rasmus",,skater
1004319,18263,Skellefteå AIK,9,"Stjernborg, Victor",,skater
1004319,18263,Skellefteå AIK,12,"Lindberg, Valter",,skater
1004319,18263,Skellefteå AIK,27,"Vuollet, Oskar",,skater
1004319,18263,Skellefteå AIK,91,"Laz, Victor",LW,skater
1004319,18263,Rögle BK,41,"Zether, Simon",,skater
1004319,18263,Rögle BK,27,"Sjödin, Linus",,skater
1004319,18263,Rögle BK,37,"Sundsvik, Albin",,skater
1004319,18263,Rögle BK,17,"Norlin, Isak",,skater
1004319,18263,Rögle BK,52,"Nilsson, Felix",,skater
1004319,18263,Rögle BK,22,"Olofsson, Fredrik",,skater
1004319,18263,Rögle BK,8,"Sandin, Linus",,skater
1004319,18263,Rögle BK,45,"Biber, Gregor",,skater
1004319,18263,Rögle BK,24,"Göransson, Mattias",,skater
1004319,18263,Rögle BK,83,"Kuhlman, Karson",,skater
1004319,18263,Rögle BK,23,"Dickinson, Josh",,skater
1004319,18263,Rögle BK,67,"Bristedt, Leon",,skater
1004319,18263,Rögle BK,51,"Själin, Calle",,skater
1004319,18263,Rögle BK,6,"Ladue, Paul",,skater
1004319,18263,Rögle BK,72,"Zaar, Daniel",,skater
1004319,18263,Rögle BK,28,"Bengtsson, Anton",,skater
1004319,18263,Rögle BK,18,"Everberg, Dennis",,skater
1004319,18263,Rögle BK,16,"Ekeståhl-Jonsson, Lukas",,skater
1004319,18263,Rögle BK,95,"Friedman, Mark",,skater
1004319,18263,Rögle BK,65,"Rifalk, Christoffer",,skater
1004319,18263,Rögle BK,75,"Holm, Arvid",,skater
1004319,18263,Rögle BK,20,"Jarbsjö, Marwin",RW,skater
1004320,18263,Växjö Lakers HC,70,"Åhman, Adam",,skater
1004320,18263,Växjö Lakers HC,32,"Persson, Ludvig",,skater
1004320,18263,Växjö Lakers HC,6,"Granberg, Petter",,skater
1004320,18263,Växjö Lakers HC,21,"Cooper, Brian",,skater
1004320,18263,Växjö Lakers HC,19,"Gardiner, Reid",,skater
1004320,18263,Växjö Lakers HC,24,"Henriksson, Karl",,skater
1004320,18263,Växjö Lakers HC,25,"Elvenes, Lucas",,skater
1004320,18263,Växjö Lakers HC,94,"Persson, Joel",,skater
1004320,18263,Växjö Lakers HC,49,"Sahlin Wallenius, Leo",,skater
1004320,18263,Växjö Lakers HC,91,"Robert, Felix",,skater
1004320,18263,Växjö Lakers HC,13,"Mclaughlin, Dylan",,skater
1004320,18263,Växjö Lakers HC,12,"Koivula, Otto",,skater
1004320,18263,Växjö Lakers HC,11,"Rafferty, Brogan",,skater
1004320,18263,Växjö Lakers HC,4,"Lowe, Keegan",,skater
1004320,18263,Växjö Lakers HC,42,"Kratz, Kalle",,skater
1004320,18263,Växjö Lakers HC,40,"Rasmussen, Dennis",,skater
1004320,18263,Växjö Lakers HC,62,"Ågren, Manuel",,skater
1004320,18263,Växjö Lakers HC,8,"Giuttari, Zachary",,skater
1004320,18263,Växjö Lakers HC,28,"Gustafsson, Hugo",,skater
1004320,18263,Växjö Lakers HC,29,"Strandberg, Sebastian",,skater
1004320,18263,Växjö Lakers HC,41,"Nilsson, Ludvig",,skater
1004320,18263,Växjö Lakers HC,10,"Suomi, Eemeli",LD,skater
1004320,18263,Växjö Lakers HC,17,"Brännström, Isac",,skater
1004320,18263,Växjö Lakers HC,39,"Reber, Jamiro",,skater
1004320,18263,Växjö Lakers HC,28,"Kloos, Justin",,skater
1004320,18263,Växjö Lakers HC,44,"Fransson, Hugo",,skater
1004320,18263,Växjö Lakers HC,46,"Luoto, Joona",,skater
1004320,18263,Växjö Lakers HC,91,"Heponiemi, Aleksi",,skater
1004320,18263,Växjö Lakers HC,96,"Pasic, Nikola",,skater
1004320,18263,Växjö Lakers HC,82,"Hatakka, Santeri",,skater
1004320,18263,Växjö Lakers HC,8,"Lagerberg, Lucas",,skater
1004320,18263,Växjö Lakers HC,41,"Woods, Riley",,skater
1004320,18263,Växjö Lakers HC,36,"Johnsen, Martin",,skater
1004320,18263,Växjö Lakers HC,27,"Ang, Jonathan",,skater
1004320,18263,Växjö Lakers HC,38,"Alsing, Olle",,skater
1004320,18263,Växjö Lakers HC,61,"Rindell, Axel",,skater
1004320,18263,Växjö Lakers HC,70,"Rousek, Lukas",,skater
1004320,18263,Växjö Lakers HC,16,"Lindström, Linus",,skater
1004320,18263,Växjö Lakers HC,40,"Stål-Lyrenäs, Oskar",,skater
1004320,18263,Växjö Lakers HC,55,"Borgman, Andreas",,skater
1004320,18263,Växjö Lakers HC,19,"Hansson, Niklas",,skater
1004320,18263,Växjö Lakers HC,80,"Dichow, Frederik",,skater
1004320,18263,Växjö Lakers HC,30,"Lehtinen, Lassi",,skater
1004320,18263,Växjö Lakers HC,71,"Ignberg Nilsson, William",LW,skater
1004327,18263,,80,"Dichow, Frederik",,skater
1004327,18263,,30,"Lehtinen, Lassi",,skater
1004327,18263,,60,"Höglind, Lukas",,skater
1004327,18263,,19,"Hansson, Niklas",,skater
1004327,18263,,44,"Fransson, Hugo",,skater
1004327,18263,,40,"Stål-Lyrenäs, Oskar",,skater
1004327,18263,,28,"Kloos, Justin",,skater
1004327,18263,,70,"Rousek, Lukas",,skater
1004327,18263,,61,"Rindell, Axel",,skater
1004327,18263,,38,"Alsing, Olle",,skater
1004327,18263,,27,"Ang, Jonathan",,skater
1004327,18263,,36,"Johnsen, Martin",,skater
1004327,18263,,41,"Woods, Riley",,skater
1004327,18263,,8,"Lagerberg, Lucas",,skater
1004327,18263,,82,"Hatakka, Santeri",,skater
1004327,18263,,96,"Pasic, Nikola",,skater
1004327,18263,,91,"Heponiemi, Aleksi",,skater
1004327,18263,,46,"Luoto, Joona",,skater
1004327,18263,,6,"Annborn, Karl",,skater
1004327,18263,,71,"Ignberg Nilsson, William",,skater
1004327,18263,,39,"Reber, Jamiro",,skater
1004327,18263,,17,"Brännström, Isac",,skater
1004327,18263,,9,"Pettersson, Hugo",LW,skater
1004327,18263,Brynäs IF,71,"Jonsson-Fjällby, Axel",,skater
1004327,18263,Brynäs IF,20,"Vesel, Tyler",,skater
1004327,18263,Brynäs IF,41,"Scott, Greg",,skater
1004327,18263,Brynäs IF,2,"Raftheim Hedin, Victor",,skater
1004327,18263,Brynäs IF,8,"Trivigno, Bobby",,skater
1004327,18263,Brynäs IF,36,"Ölund, Linus",,skater
1004327,18263,Brynäs IF,52,"Kopacka, Jack",,skater
1004327,18263,Brynäs IF,3,"Djoos, Christian",,skater
1004327,18263,Brynäs IF,27,"Norlinder, Mattias",,skater
1004327,18263,Brynäs IF,23,"Lindblom, Oskar",,skater
1004327,18263,Brynäs IF,19,"Bäckström, Nicklas",,skater
1004327,18263,Brynäs IF,81,"Bellows, Kieffer",,skater
1004327,18263,Brynäs IF,14,"Hägg, Robert",,skater
1004327,18263,Brynäs IF,29,"Andersson, Axel",,skater
1004327,18263,Brynäs IF,18,"Rödin, Anton",,skater
1004327,18263,Brynäs IF,10,"Larsson, Johan",,skater
1004327,18263,Brynäs IF,33,"Silfverberg, Jakob",,skater
1004327,18263,Brynäs IF,24,"Dahlqvist, Aron",,skater
1004327,18263,Brynäs IF,28,"Kinnvall, Johannes",,skater
1004327,18263,Brynäs IF,61,"Delia, Collin",,skater
1004327,18263,Brynäs IF,45,"Clara, Damian",,skater
1004327,18263,Brynäs IF,47,"Pettersson, Lucas",LW,skater
1004328,18263,Linköping HC,36,"Ignatjew, Waltteri",,skater
1004328,18263,Linköping HC,31,"Myrenberg, Jesper",,skater
1004328,18263,Linköping HC,30,"Roos, Karl",,skater
1004328,18263,Linköping HC,26,"Martin, Max",,skater
1004328,18263,Linköping HC,81,"Lennström, Theodor",,skater
1004328,18263,Linköping HC,21,"Ehn, Christoffer",,skater
1004328,18263,Linköping HC,61,"Ljungh, Markus",,skater
1004328,18263,Linköping HC,23,"Kovacs, Robin",,skater
1004328,18263,Linköping HC,17,"Öhrqvist, Felix",,skater
1004328,18263,Linköping HC,40,"Bernhardt, David",,skater
1004328,18263,Linköping HC,70,"Karlström, Fredrik",,skater
1004328,18263,Linköping HC,71,"Bakke Olsen, Eskild",,skater
1004328,18263,Linköping HC,38,"Södergran, Johan",,skater
1004328,18263,Linköping HC,9,"Norén, Erik",,skater
1004328,18263,Linköping HC,8,"Myrenberg, Jonathan",,skater
1004328,18263,Linköping HC,13,"Vrana, Jakub",,skater
1004328,18263,Linköping HC,73,"Shore, Nicholas",,skater
1004328,18263,Linköping HC,39,"Rattie, Ty",,skater
1004328,18263,Linköping HC,6,"Hasselhuhn, Wilhelm",,skater
1004328,18263,Linköping HC,53,"Hofbauer, Adam",,skater
1004328,18263,Linköping HC,93,"Johansson, Oliver",,skater
1004328,18263,Linköping HC,92,"Nybeck, Zion",,skater
1004328,18263,Linköping HC,4,"Lawner, Oscar",RW,skater
1004328,18263,Djurgårdens IF,61,"Björck, Viggo",,skater
1004328,18263,Djurgårdens IF,24,"Rensfeldt, Ludvig",,skater
1004328,18263,Djurgårdens IF,53,"Blomgren, David",,skater
1004328,18263,Djurgårdens IF,3,"Berg, August",,skater
1004328,18263,Djurgårdens IF,38,"Eklund, Victor",,skater
1004328,18263,Djurgårdens IF,14,"Frondell, Anton",,skater
1004328,18263,Djurgårdens IF,46,"Grewe, Albin",,skater
1004328,18263,Djurgårdens IF,77,"Pulli, Valtteri",,skater
1004328,18263,Djurgårdens IF,82,"Sissons, Colby",,skater
1004328,18263,Djurgårdens IF,72,"Ylönen, Jesse",,skater
1004328,18263,Djurgårdens IF,29,"Salsten, Håvard",,skater
1004328,18263,Djurgårdens IF,20,"Pettersen, Mathias",,skater
1004328,18263,Djurgårdens IF,21,"Laleggia, Joseph",,skater
1004328,18263,Djurgårdens IF,37,"Pettersson, Jesper",,skater
1004328,18263,Djurgårdens IF,55,"Hudon, Charles",,skater
1004328,18263,Djurgårdens IF,40,"Josefson, Jacob",,skater
1004328,18263,Djurgårdens IF,7,"Snively, Joseph",,skater
1004328,18263,Djurgårdens IF,52,"Holm, Philip",,skater
1004328,18263,Djurgårdens IF,28,"Lindström, Gustav",,skater
1004328,18263,Djurgårdens IF,30,"Hävelid, Hugo",,skater
1004328,18263,Djurgårdens IF,35,"Hellberg, Magnus",,skater
1004328,18263,Djurgårdens IF,34,"Brodin, Daniel",RW,skater
1004330,18263,Luleå HF,31,"Ward, Matteus",,skater
1004330,18263,Luleå HF,1,"Sörqvist, Isak",,skater
1004330,18263,Luleå HF,3,"Allard, Frederic",,skater
1004330,18263,Luleå HF,23,"Sellgren, Jesper",,skater
1004330,18263,Luleå HF,25,"Eriksson, Filip",,skater
1004330,18263,Luleå HF,91,"O'neil, Brian",,skater
1004330,18263,Luleå HF,6,"Hedqvist, Isac",,skater
1004330,18263,Luleå HF,8,"Håkansson, William",,skater
1004330,18263,Luleå HF,29,"Gustafsson, Erik",,skater
1004330,18263,Luleå HF,51,"Nurmi, Markus",,skater
1004330,18263,Luleå HF,96,"Andreasson, Pontus",,skater
1004330,18263,Luleå HF,71,"Ihs-Wozniak, Jakob",,skater
1004330,18263,Luleå HF,55,"Kotkansalo, Kasper",,skater
1004330,18263,Luleå HF,32,"Engsund, Oscar",,skater
1004330,18263,Luleå HF,9,"Liedes, Heikki",,skater
1004330,18263,Luleå HF,13,"Koivistoinen, Eetu",,skater
1004330,18263,Luleå HF,76,"Levtchi, Anton",,skater
1004330,18263,Luleå HF,5,"Hammarlund, Edvin",,skater
1004330,18263,Luleå HF,10,"Emanuelsson, Einar",,skater
1004330,18263,Luleå HF,15,"Granberg, David",,skater
1004330,18263,Luleå HF,20,"Juustovaara Karlsson, Casper",,skater
1004330,18263,Luleå HF,27,"Thomasson, David",LW,skater
1004330,18263,Rögle BK,41,"Zether, Simon",,skater
1004330,18263,Rögle BK,27,"Sjödin, Linus",,skater
1004330,18263,Rögle BK,20,"Jarbsjö, Marwin",,skater
1004330,18263,Rögle BK,17,"Norlin, Isak",,skater
1004330,18263,Rögle BK,8,"Sandin, Linus",,skater
1004330,18263,Rögle BK,22,"Olofsson, Fredrik",,skater
1004330,18263,Rögle BK,52,"Nilsson, Felix",,skater
1004330,18263,Rögle BK,45,"Biber, Gregor",,skater
1004330,18263,Rögle BK,24,"Göransson, Mattias",,skater
1004330,18263,Rögle BK,83,"Kuhlman, Karson",,skater
1004330,18263,Rögle BK,23,"Dickinson, Josh",,skater
1004330,18263,Rögle BK,37,"Sundsvik, Albin",,skater
1004330,18263,Rögle BK,51,"Själin, Calle",,skater
1004330,18263,Rögle BK,6,"Ladue, Paul",,skater
1004330,18263,Rögle BK,72,"Zaar, Daniel",,skater
1004330,18263,Rögle BK,28,"Bengtsson, Anton",,skater
1004330,18263,Rögle BK,18,"Everberg, Dennis",,skater
1004330,18263,Rögle BK,16,"Ekeståhl-Jonsson, Lukas",,skater
1004330,18263,Rögle BK,95,"Friedman, Mark",,skater
1004330,18263,Rögle BK,75,"Holm, Arvid",,skater
1004330,18263,Rögle BK,65,"Rifalk, Christoffer",,skater
1004332,18263,IF Malmö Redhawks,94,"Langhamer, Marek",,skater
1004332,18263,IF Malmö Redhawks,72,"Marmenlind, Daniel",,skater
1004332,18263,IF Malmö Redhawks,49,"Barton, Seth",,skater
1004332,18263,IF Malmö Redhawks,42,"Salo, Robin",,skater
1004332,18263,IF Malmö Redhawks,48,"Pajuniemi, Lauri",,skater
1004332,18263,IF Malmö Redhawks,22,"Kuokkanen, Janne",,skater
1004332,18263,IF Malmö Redhawks,95,"Persson, Carl",,skater
1004332,18263,IF Malmö Redhawks,17,"Ivarsson, Johan",,skater
1004332,18263,IF Malmö Redhawks,6,"Viro, Eemil",,skater
1004332,18263,IF Malmö Redhawks,91,"Sundberg, Axel",,skater
1004332,18263,IF Malmö Redhawks,78,"Hanzl, Robin",,skater
1004332,18263,IF Malmö Redhawks,71,"Nilsson, Isac",,skater
1004332,18263,IF Malmö Redhawks,26,"Norén, Patrik",,skater
1004332,18263,IF Malmö Redhawks,7,"Niemelä, Topi",,skater
1004332,18263,IF Malmö Redhawks,32,"Ikonen, Joona",,skater
1004332,18263,IF Malmö Redhawks,63,"Händemark, Fredrik",,skater
1004332,18263,IF Malmö Redhawks,10,"Von Barnekow, William",,skater
1004332,18263,IF Malmö Redhawks,4,"Schreiber, Martin",,skater
1004332,18263,IF Malmö Redhawks,12,"Öberg, Linus",,skater
1004332,18263,IF Malmö Redhawks,16,"Eisenmenger, Maximilian",,skater
1004332,18263,IF Malmö Redhawks,20,"Berg Paulsen, Thomas",,skater
1004332,18263,IF Malmö Redhawks,24,"Björkman, Filip",LW,skater
1004332,18263,Leksands IF,12,"Östman, Kalle",,skater
1004332,18263,Leksands IF,13,"Knuts, Jon",,skater
1004332,18263,Leksands IF,7,"Karlberg, Marcus",,skater
1004332,18263,Leksands IF,36,"Milosevic, Stefan",,skater
1004332,18263,Leksands IF,9,"Fortier, Gabriel",,skater
1004332,18263,Leksands IF,20,"Stevens, Nolan",,skater
1004332,18263,Leksands IF,15,"Veronneau, Max",,skater
1004332,18263,Leksands IF,6,"Lundqvist, Alexander",,skater
1004332,18263,Leksands IF,3,"Nilsson, Fred",,skater
1004332,18263,Leksands IF,34,"Cehlarik, Peter",,skater
1004332,18263,Leksands IF,24,"Eljas, Arvid",,skater
1004332,18263,Leksands IF,5,"Kaderli, Andro",,skater
1004332,18263,Leksands IF,33,"Strandell, Olle",,skater
1004332,18263,Leksands IF,8,"Caito, Matt",,skater
1004332,18263,Leksands IF,14,"Lang, Oskar",,skater
1004332,18263,Leksands IF,22,"Vejdemo, Lukas",,skater
1004332,18263,Leksands IF,29,"Lindqvist, Michael",,skater
1004332,18263,Leksands IF,10,"Johansson, Anton",,skater
1004332,18263,Leksands IF,21,"Lyytinen, Joonas",,skater
1004332,18263,Leksands IF,1,"Gidlöf, Marcus",,skater
1004332,18263,Leksands IF,37,"Hellsten, Jakob",,skater
1004332,18263,Leksands IF,17,"Altörn, Dennis",LW,skater
1004335,18263,Örebro HK,31,"Arntzen, Jonas",,skater
1004335,18263,Örebro HK,1,"Enroth, Jhonas",,skater
1004335,18263,Örebro HK,30,"Hägerman, Linus",,skater
1004335,18263,Örebro HK,55,"Quenneville, David",,skater
1004335,18263,Örebro HK,28,"Arnesson, Linus",,skater
1004335,18263,Örebro HK,21,"Puistola, Patrik",,skater
1004335,18263,Örebro HK,11,"Kossila, Kalle",,skater
1004335,18263,Örebro HK,89,"Karlkvist, Patrik",,skater
1004335,18263,Örebro HK,6,"Berglund, Filip",,skater
1004335,18263,Örebro HK,27,"Seppälä, Peetro",,skater
1004335,18263,Örebro HK,44,"Fernström, Melvin",,skater
1004335,18263,Örebro HK,19,"Malone, Sean",,skater
1004335,18263,Örebro HK,14,"Danielsson, Liam",,skater
1004335,18263,Örebro HK,7,"Martin, Luke",,skater
1004335,18263,Örebro HK,5,"Backström, Gustav",,skater
1004335,18263,Örebro HK,23,"Polin, Egor",,skater
1004335,18263,Örebro HK,29,"Oscarson, Milton",,skater
1004335,18263,Örebro HK,12,"Steen, Noah",,skater
1004335,18263,Örebro HK,9,"Nilsson, Niklas",,skater
1004335,18263,Örebro HK,37,"Gustafsson, Glenn",,skater
1004335,18263,Örebro HK,33,"Mastomäki, Christopher",,skater
1004335,18263,Örebro HK,17,"Wikman, William",,skater
1004335,18263,Örebro HK,47,"Aaram Olsen, Niklas",LW,skater
1004335,18263,Frölunda HC,32,"Hasa, Noah",,skater
1004335,18263,Frölunda HC,31,"Lasu, Nicklas",,skater
1004335,18263,Frölunda HC,17,"Born, Isac",,skater
1004335,18263,Frölunda HC,6,"Hasa, Filip",,skater
1004335,18263,Frölunda HC,11,"Lindholm, Max",,skater
1004335,18263,Frölunda HC,27,"Niederbach, Theodor",,skater
1004335,18263,Frölunda HC,41,"Stenberg, Ivar",,skater
1004335,18263,Frölunda HC,26,"Heens, Isac",,skater
1004335,18263,Frölunda HC,2,"Folin, Christian",,skater
1004335,18263,Frölunda HC,86,"Thorell, Erik",,skater
1004335,18263,Frölunda HC,25,"Ruotsalainen, Arttu",,skater
1004335,18263,Frölunda HC,92,"Cederqvist, Filip",,skater
1004335,18263,Frölunda HC,33,"Högberg, Linus",,skater
1004335,18263,Frölunda HC,43,"Nilsson, Tom",,skater
1004335,18263,Frölunda HC,21,"Innala, Jere",,skater
1004335,18263,Frölunda HC,40,"Peterson, Jacob",,skater
1004335,18263,Frölunda HC,12,"Friberg, Max",,skater
1004335,18263,Frölunda HC,7,"Tömmernes, Henrik",,skater
1004335,18263,Frölunda HC,46,"Egli, Dominik",,skater
1004335,18263,Frölunda HC,1,"Johansson, Lars",,skater
1004335,18263,Frölunda HC,30,"Normann, Tobias",,skater
